Detection Date,Latitude,Longitude,Notes,Lab Status
557,47.588091,-119.339399,It was attracted to the wet areas around the lake we were visiting. There were about 5 flying around.,0
557,48.603081,-118.123295,"Possible giant Asian hornets observed ~5 individuals at the kettle falls national park campground, Stevens county, Washington.",0
557,48.163070000000005,-122.47,"Just never seen one with markings and fangs, legs as big as this one.",0
557,47.808966,-119.97263500000001,Unfortunately I don’t have photo. I definitely saw this hornet at Beebe Bridge State  Park. I saw CV one near the shoreline at the beach in the swimming area. It was alive and landed near the water. The other was dead in a walking path by the children,0
557,47.695468,-117.275888,I was in my garden when I noticed this! It’s only half or quarter Of a bee but it look larger than normal,0
557,47.589633,-122.38105300000001,Looked like bee/wasp.  Burrowing into grassy area near beach in West Seattle.  Many insects? 5?  About 2 inches.  Never seen before.  Orange body.,0
557,47.697016,-122.35976799999999,I am not sure if it was a murder hornet but a giant orange/yellow/black flying bug circled my garbage can as I walked by with my kids in the stroller. I had my baby with me so I did not stop to take a closer look but it was about 10 times the size of a h,0
557,47.621681,-117.39756100000001, ,0
557,47.671651000000004,-122.384529,"2 inches long, black and orange, no photo as I didn't have my phone with me, corner of NW 59th Street and 22nd Ave NW in Ballard, Seattle, WA 98107 - flying low to ground over a bark covered ""natural"" area between the sidewalk and curb on the NE corner o",0
557,47.83616,-120.01641000000001,swimming in pool still alive with us. Alerted maintenance crew or security. Not sure if it was one or not bit unlike any we have seen,0
557,46.21555,-119.74341000000001,"Just saw this in Prosser, WA off of Wine Country Road",0
557,47.706285,-122.30953999999998,"It flew near the house, I could hear it before I saw it. I lost sight of it and 30ish seconds later it reappeared very close to my nose!",0
557,48.966937,-122.704853,I think it may be an Elm Sawfly but thought I would report it to be sure,0
557,45.64615,-122.519636,It was definitely an asian hornet it chased us Inside the house in vancouver wa in the 98682 zip code,0
557,47.524663000000004,-122.034002,Flew over and around our backyard seating area. It landed nearby on a tree stump and stayed long enough for me to identify it. I did not have my phone with me to get a picture.,0
558,47.271728,-122.45978999999998,I tried to vacuum it up with a long attachment but wasn't able to.  I did take several pictures.  I've seen paper wasps many times over the years but have never seen a wasp or hornet this big.,0
558,48.936245,-122.795032,"Fell out of my tree onto the deck, then chased me into the house.",0
558,48.88982,-121.94641000000001,"I arrived in Glacier, WA last Friday. took a walk through the woods to the river, just a 1/4 mile down to the river. I am not sure if it was an Asian Giant Hornet - but it was extremely aggressive, and it looked like one of these (yellow and black), as i",0
558,47.565234999999994,-123.017215,.just buzzing arround hovering near flowers black with red head and a little red on the body. Stinger was out and very long.. On Lena Lake trail when headed back. About where trail begins to turn away from lake.,0
558,48.466343,-122.44128400000001,Found on Semi-Truck front grille. This truck travels between Blaine area to farther south than Arlington.,0
558,47.609390000000005,-117.38348300000001,"I was on the deck with my friend and noticed an Asian Giant Hornet drop onto our hottub cover carrying a paper wasp. He then took off, hovering a foot or so above the deck, fighting with the wasp. He then seemed to have the wasp subdued as he slowly flew",0
558,48.06114,-122.1769, ,0
558,47.307840999999996,-122.63371599999999,Was dragging a tail string?,0
558,47.54238,-122.05072,"Flying near white flowered plant at Issaquah Target parking lot.  there were 4-5 of them around 1.5-2"" long.",0
558,47.878306,-122.141791,I think this is actually an elm saw fly but I wanted to make sure.,0
558,48.937362,-122.791399,"It was flying in front of my kitchen window on the shady side of the house, and left.",0
558,46.746464,-120.583795,"Seen at 200 Hawk Haven Rd Selah, and also at 4 N 1st St Selah WA",0
558,47.422373,-122.14969099999999,The hornets are in my gravel driveway and are about 2 inches long. We're concerned that they are the Asian Giant Hornets.,0
558,47.812201,-122.228748, ,0
558,46.502358,-120.21963799999999, ,0
558,47.045770000000005,-120.42345, ,0
558,45.98977,-122.53663999999999,This was found in my swimming pool and I think the colors may be faded due to the chlorine,0
558,47.63199,-122.20988999999999,Clyde Hill Wa,0
558,47.260670000000005,-122.47816100000001,"Was difficult to get a picture without it flying away. It was approx. 1.5-2 inches long, very orange (slightly reddish orange) with distinct black markings on the abdomen",0
558,47.661955,-122.435938,"Insect landed briefly on a rock at the West Point lighthouse in Discovery Park, Seattle. Didn’t have time to take a photo. Possible it was a cicada killer, though the color contrast was almost purple/orange, 2 inches long.",0
558,47.11331,-119.26874, ,0
558,47.101748,-122.23159299999999,"I believe the insect I saw in my cilantro was a giant hornet. Other pollinators in the bush were upset and buzz-bombing it. I ran for camera and gloves to photo and destroy, but not in time for either.",0
558,48.415966,-122.276196,"Landed in our pool. I thought it would drown but it swam to the side of the pool, climbed up the side and sped off. We live in East Mount Vernon and have woods on our south property line.",0
558,47.620982,-122.044849,Found in our garden on our daisies. Bumblebees loves our daisies.,0
558,47.664562,-122.36546000000001,Saw it flying in our yard and then it went north and we lost sight of it,0
558,47.298823,-117.97708899999999,It almost landed on my head while sitting on the porch my boyfriend swatted it away and it landed on a post.  He saw how large it was and hit it with his hat and it fell to the ground.  He then instinctively stepped on it but it took at least 20 min for,0
558,47.62984,-120.68945,I unfortunately did not snap a photo but I saw one fly in front of me it was at least 3 inches in length and it looked like a tiger.,0
558,47.984390000000005,-117.73171,"Looking at properties today. 4594 Hwy 231, Springdale,wa 10:00am feasting on canadian thistle with othet bees and waspssy",0
558,48.936417,-122.139526,"I’ve looked up every thing it could possibly be, and I swear to god I’m certain it was a murder hornet. It landed next to me on a chair outside. It’s head was huge, the whole thing was about 2 inches big. I can’t make this up. Omg",0
558,47.518868,-122.339894,"inside our carport, flew off",0
558,47.284564,-122.35643300000001,"One large hornet with two smaller ones on its back, the jar is a large 24oz salsa jar for size comparison",0
558,47.289093,-122.524498, ,0
558,46.668535999999996,-120.527123,Found by flower pots and I was able to kill it.,0
558,48.724921,-122.347222, ,0
558,47.675906,-122.40953700000001,"Killed one like that at our condo..  6533 Seaview Ave. NW, Seattle   Sorry, NO PHOTO",0
558,47.313016,-122.02218700000002,It was to big to be a honey bee it was eating on some small flowers on my walkway.,0
558,48.020556,-122.075998, ,0
558,47.58076,-117.96071,Saw one resting on a garden plant leaf,0
558,48.831564,-122.13301000000001,have no idea what this is but just in case,0
558,47.708690999999995,-122.511447,The bee I found had accidentally been stepped on so was dying,0
558,45.624672,-122.23176000000001, ,0
558,48.619341999999996,-122.83890600000001,Flew by our heads and landed on the ground. I am so sorry I killed him. I got scared and didn’t know you were suppose to capture them until after I already killed and looked it up... I’m sorry. I will watch for more and try to capture if I see anothe,0
558,48.93325,-122.72628,"Hovering, grabbing honey bees, biting them.",0
558,46.501359,-120.22071000000001,Several spotted within last 2 weeks by one of out skeet ranges,0
558,47.646516,-122.37333400000001,Large 2 inch yellow orange hornet never seen anything like it. setting up an over the counter hornet trap. Cannot provide any video will try to get pictures,0
558,47.661792,-122.36305300000001,Very large Hornet emerging from ground hive.  Making audible noises.  Seen flying last week.,0
558,47.62984,-120.68945,"Captured live, have in a jar, 409 bigelow street, Twisp, Wa",0
558,47.603788,-122.660156,"This was seen in Tracyton, Wa on July 30, 2020. The bee was 1.5 inches long.",0
558,47.78139,-117.55471000000001,got stung in back yard twice when i saw them coming out of their nest in the ground next to my house,0
558,48.933964,-122.55431999999999, ,0
558,47.452149,-122.352115,Found these on the flowers of my leeks.,0
